Video,Frame,Overall Score,Overall Status,Blur Score,Blur Status,Brightness Score,Brightness Status,Contrast Score,Contrast Status,Sharpness Score,Sharpness Status,Noise Score,Noise Status,Resolution,Recommendations
Arson013_x264,motion_0204.jpg,85,GOOD,1470.9,SHARP,87.47,NORMAL,71.63,GOOD,65.62,SHARP,38.35,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0205.jpg,85,GOOD,1446.05,SHARP,87.01,NORMAL,71.01,GOOD,64.75,SHARP,38.03,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0206.jpg,85,GOOD,1448.84,SHARP,89.01,NORMAL,71.75,GOOD,64.48,SHARP,38.06,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0207.jpg,85,GOOD,1454.98,SHARP,91.79,NORMAL,73.1,GOOD,63.5,SHARP,38.14,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0208.jpg,85,GOOD,1451.34,SHARP,92.34,NORMAL,73.14,GOOD,63.23,SHARP,38.1,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0209.jpg,85,GOOD,1428.35,SHARP,90.49,NORMAL,71.93,GOOD,63.02,SHARP,37.79,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0210.jpg,85,GOOD,1413.47,SHARP,88.93,NORMAL,70.85,GOOD,63.08,SHARP,37.6,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0211.jpg,85,GOOD,1389.19,SHARP,86.86,NORMAL,69.66,GOOD,62.94,SHARP,37.27,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0212.jpg,85,GOOD,1384.21,SHARP,87.19,NORMAL,69.68,GOOD,62.78,SHARP,37.21,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0213.jpg,85,GOOD,1386.28,SHARP,87.63,NORMAL,69.81,GOOD,62.66,SHARP,37.23,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0214.jpg,85,GOOD,1363.06,SHARP,90.01,NORMAL,70.55,GOOD,60.59,SHARP,36.92,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0215.jpg,85,GOOD,1321.04,SHARP,92.76,NORMAL,71.56,GOOD,57.74,SHARP,36.35,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0216.jpg,85,GOOD,1205.44,SHARP,86.94,NORMAL,67.56,GOOD,53.9,SHARP,34.72,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0217.jpg,85,GOOD,1198.43,SHARP,87.37,NORMAL,67.57,GOOD,53.32,SHARP,34.62,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0218.jpg,85,GOOD,1100.01,SHARP,80.73,NORMAL,63.4,GOOD,50.35,SHARP,33.17,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0219.jpg,70,MODERATE,1039.17,SHARP,73.6,NORMAL,59.99,GOOD,49.34,SOFT,32.24,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0220.jpg,70,MODERATE,1040.24,SHARP,70.9,NORMAL,58.74,GOOD,49.94,SOFT,32.25,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0221.jpg,85,GOOD,1050.14,SHARP,72.1,NORMAL,59.51,GOOD,50.19,SHARP,32.41,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0222.jpg,85,GOOD,1062.42,SHARP,72.54,NORMAL,59.81,GOOD,50.53,SHARP,32.59,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0223.jpg,85,GOOD,1072.89,SHARP,74.31,NORMAL,60.19,GOOD,50.69,SHARP,32.75,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0224.jpg,85,GOOD,1096.65,SHARP,77.64,NORMAL,61.78,GOOD,50.95,SHARP,33.12,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0225.jpg,85,GOOD,1100.16,SHARP,78.68,NORMAL,62.36,GOOD,51.26,SHARP,33.17,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0226.jpg,85,GOOD,1112.0,SHARP,81.28,NORMAL,64.0,GOOD,51.48,SHARP,33.35,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0227.jpg,85,GOOD,1119.61,SHARP,82.77,NORMAL,64.54,GOOD,51.22,SHARP,33.46,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0228.jpg,85,GOOD,1126.71,SHARP,84.75,NORMAL,65.59,GOOD,50.94,SHARP,33.57,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0229.jpg,85,GOOD,1129.87,SHARP,86.28,NORMAL,66.52,GOOD,50.52,SHARP,33.61,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0230.jpg,85,GOOD,1125.28,SHARP,87.69,NORMAL,67.59,GOOD,50.04,SHARP,33.55,HIGH,320x240,Apply Denoising
Arson013_x264,motion_0231.jpg,70,MODERATE,1120.09,SHARP,88.61,NORMAL,68.65,GOOD,49.12,SOFT,33.47,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0232.jpg,70,MODERATE,1114.43,SHARP,90.9,NORMAL,70.7,GOOD,47.46,SOFT,33.38,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0233.jpg,70,MODERATE,1014.25,SHARP,81.15,NORMAL,65.22,GOOD,45.73,SOFT,31.85,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0234.jpg,70,MODERATE,1013.27,SHARP,77.95,NORMAL,62.99,GOOD,46.64,SOFT,31.83,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0235.jpg,70,MODERATE,1005.55,SHARP,76.37,NORMAL,62.13,GOOD,47.02,SOFT,31.71,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0236.jpg,55,MODERATE,998.37,SHARP,68.15,DARK,57.72,GOOD,48.18,SOFT,31.6,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
Arson013_x264,motion_0237.jpg,55,MODERATE,995.52,SHARP,65.08,DARK,56.11,GOOD,48.84,SOFT,31.55,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
Arson013_x264,motion_0238.jpg,55,MODERATE,995.74,SHARP,63.79,DARK,55.17,GOOD,48.58,SOFT,31.56,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
Arson013_x264,motion_0239.jpg,55,MODERATE,1008.35,SHARP,65.09,DARK,55.95,GOOD,49.14,SOFT,31.75,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
Arson013_x264,motion_0240.jpg,70,MODERATE,1021.67,SHARP,71.47,NORMAL,58.49,GOOD,49.08,SOFT,31.96,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0241.jpg,70,MODERATE,1031.89,SHARP,84.62,NORMAL,64.66,GOOD,46.52,SOFT,32.12,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0242.jpg,70,MODERATE,1043.16,SHARP,86.35,NORMAL,65.85,GOOD,46.73,SOFT,32.3,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0243.jpg,70,MODERATE,1046.98,SHARP,85.95,NORMAL,65.35,GOOD,46.74,SOFT,32.36,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0244.jpg,70,MODERATE,1043.19,SHARP,85.88,NORMAL,65.81,GOOD,46.04,SOFT,32.3,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0245.jpg,70,MODERATE,1009.48,SHARP,81.86,NORMAL,64.67,GOOD,44.98,SOFT,31.77,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0246.jpg,70,MODERATE,1004.71,SHARP,80.54,NORMAL,62.72,GOOD,45.3,SOFT,31.7,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0247.jpg,70,MODERATE,1012.14,SHARP,83.22,NORMAL,63.2,GOOD,44.57,SOFT,31.81,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0248.jpg,70,MODERATE,991.41,SHARP,89.66,NORMAL,66.67,GOOD,41.59,SOFT,31.49,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0249.jpg,70,MODERATE,971.36,SHARP,93.62,NORMAL,69.42,GOOD,39.5,SOFT,31.17,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0250.jpg,70,MODERATE,855.26,SHARP,89.74,NORMAL,68.52,GOOD,37.84,SOFT,29.24,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0251.jpg,70,MODERATE,851.37,SHARP,87.45,NORMAL,66.75,GOOD,38.16,SOFT,29.18,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0252.jpg,70,MODERATE,848.3,SHARP,84.36,NORMAL,64.34,GOOD,38.1,SOFT,29.13,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0253.jpg,70,MODERATE,843.35,SHARP,83.63,NORMAL,63.03,GOOD,37.36,SOFT,29.04,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0254.jpg,70,MODERATE,847.37,SHARP,85.23,NORMAL,64.22,GOOD,37.46,SOFT,29.11,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0255.jpg,70,MODERATE,859.36,SHARP,86.56,NORMAL,65.2,GOOD,36.65,SOFT,29.31,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0256.jpg,70,MODERATE,874.4,SHARP,87.47,NORMAL,65.75,GOOD,36.97,SOFT,29.57,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0257.jpg,70,MODERATE,885.07,SHARP,87.89,NORMAL,65.94,GOOD,37.18,SOFT,29.75,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0258.jpg,70,MODERATE,889.91,SHARP,87.89,NORMAL,65.89,GOOD,36.92,SOFT,29.83,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0259.jpg,70,MODERATE,894.19,SHARP,87.47,NORMAL,65.59,GOOD,36.75,SOFT,29.9,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0260.jpg,70,MODERATE,897.25,SHARP,87.45,NORMAL,65.54,GOOD,36.99,SOFT,29.95,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0261.jpg,70,MODERATE,895.83,SHARP,87.11,NORMAL,65.21,GOOD,36.77,SOFT,29.93,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0262.jpg,70,MODERATE,901.3,SHARP,86.06,NORMAL,64.5,GOOD,36.58,SOFT,30.02,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0263.jpg,70,MODERATE,900.46,SHARP,86.23,NORMAL,64.54,GOOD,36.68,SOFT,30.01,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0264.jpg,70,MODERATE,907.63,SHARP,85.9,NORMAL,64.22,GOOD,37.15,SOFT,30.13,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0265.jpg,70,MODERATE,909.51,SHARP,86.57,NORMAL,64.63,GOOD,37.71,SOFT,30.16,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0266.jpg,70,MODERATE,913.96,SHARP,86.93,NORMAL,64.6,GOOD,37.43,SOFT,30.23,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0267.jpg,70,MODERATE,926.52,SHARP,90.01,NORMAL,66.47,GOOD,36.75,SOFT,30.44,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0268.jpg,70,MODERATE,910.79,SHARP,87.72,NORMAL,64.73,GOOD,36.55,SOFT,30.18,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0269.jpg,70,MODERATE,915.53,SHARP,87.81,NORMAL,64.73,GOOD,36.48,SOFT,30.26,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0270.jpg,70,MODERATE,915.12,SHARP,87.47,NORMAL,64.81,GOOD,36.54,SOFT,30.25,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0271.jpg,70,MODERATE,918.94,SHARP,87.11,NORMAL,64.61,GOOD,35.93,SOFT,30.31,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0272.jpg,70,MODERATE,914.76,SHARP,87.01,NORMAL,64.66,GOOD,35.94,SOFT,30.24,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0273.jpg,70,MODERATE,918.11,SHARP,88.39,NORMAL,65.67,GOOD,35.34,SOFT,30.3,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0274.jpg,70,MODERATE,908.84,SHARP,88.27,NORMAL,65.14,GOOD,35.5,SOFT,30.15,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0275.jpg,70,MODERATE,901.73,SHARP,90.84,NORMAL,67.29,GOOD,33.76,SOFT,30.03,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0276.jpg,70,MODERATE,901.17,SHARP,91.04,NORMAL,67.52,GOOD,33.83,SOFT,30.02,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0277.jpg,70,MODERATE,888.52,SHARP,86.64,NORMAL,64.2,GOOD,34.11,SOFT,29.81,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0278.jpg,70,MODERATE,911.91,SHARP,89.01,NORMAL,65.92,GOOD,34.24,SOFT,30.2,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0279.jpg,70,MODERATE,889.66,SHARP,85.64,NORMAL,63.68,GOOD,33.97,SOFT,29.83,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0280.jpg,70,MODERATE,880.55,SHARP,88.68,NORMAL,66.05,GOOD,32.8,SOFT,29.67,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0281.jpg,70,MODERATE,910.56,SHARP,94.29,NORMAL,70.51,GOOD,32.02,SOFT,30.18,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0282.jpg,70,MODERATE,871.49,SHARP,86.75,NORMAL,65.06,GOOD,31.82,SOFT,29.52,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0283.jpg,70,MODERATE,880.91,SHARP,87.76,NORMAL,65.86,GOOD,32.15,SOFT,29.68,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0284.jpg,70,MODERATE,879.6,SHARP,87.11,NORMAL,65.19,GOOD,32.24,SOFT,29.66,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0285.jpg,70,MODERATE,858.59,SHARP,83.17,NORMAL,62.54,GOOD,32.26,SOFT,29.3,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0286.jpg,70,MODERATE,856.98,SHARP,83.42,NORMAL,62.66,GOOD,31.9,SOFT,29.27,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0287.jpg,70,MODERATE,862.34,SHARP,86.37,NORMAL,64.81,GOOD,32.17,SOFT,29.37,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0288.jpg,70,MODERATE,872.34,SHARP,86.69,NORMAL,64.51,GOOD,32.32,SOFT,29.54,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0289.jpg,70,MODERATE,886.68,SHARP,89.17,NORMAL,65.82,GOOD,32.77,SOFT,29.78,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0290.jpg,70,MODERATE,894.41,SHARP,91.96,NORMAL,68.18,GOOD,32.66,SOFT,29.91,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0291.jpg,70,MODERATE,889.51,SHARP,92.5,NORMAL,69.06,GOOD,32.42,SOFT,29.82,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0292.jpg,70,MODERATE,889.19,SHARP,91.23,NORMAL,68.09,GOOD,32.28,SOFT,29.82,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0293.jpg,70,MODERATE,873.77,SHARP,88.11,NORMAL,65.71,GOOD,31.59,SOFT,29.56,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0294.jpg,70,MODERATE,859.62,SHARP,84.56,NORMAL,63.53,GOOD,31.96,SOFT,29.32,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0295.jpg,70,MODERATE,868.6,SHARP,86.74,NORMAL,64.43,GOOD,32.37,SOFT,29.47,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0296.jpg,70,MODERATE,872.9,SHARP,87.56,NORMAL,65.19,GOOD,32.08,SOFT,29.54,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0297.jpg,70,MODERATE,882.24,SHARP,87.43,NORMAL,64.75,GOOD,32.37,SOFT,29.7,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0298.jpg,70,MODERATE,885.97,SHARP,88.82,NORMAL,66.17,GOOD,32.66,SOFT,29.77,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0299.jpg,70,MODERATE,887.07,SHARP,87.15,NORMAL,65.02,GOOD,33.37,SOFT,29.78,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0300.jpg,70,MODERATE,870.7,SHARP,85.28,NORMAL,63.76,GOOD,33.21,SOFT,29.51,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0301.jpg,70,MODERATE,869.5,SHARP,83.96,NORMAL,62.7,GOOD,33.7,SOFT,29.49,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0302.jpg,70,MODERATE,890.44,SHARP,87.18,NORMAL,64.3,GOOD,34.65,SOFT,29.84,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0303.jpg,70,MODERATE,888.21,SHARP,87.26,NORMAL,64.27,GOOD,34.98,SOFT,29.8,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0304.jpg,70,MODERATE,896.58,SHARP,90.83,NORMAL,66.52,GOOD,34.95,SOFT,29.94,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0305.jpg,70,MODERATE,894.41,SHARP,93.53,NORMAL,68.98,GOOD,34.41,SOFT,29.91,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0306.jpg,70,MODERATE,890.16,SHARP,91.31,NORMAL,67.31,GOOD,34.18,SOFT,29.84,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0307.jpg,70,MODERATE,877.87,SHARP,89.07,NORMAL,65.92,GOOD,33.62,SOFT,29.63,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0308.jpg,70,MODERATE,880.04,SHARP,87.14,NORMAL,64.67,GOOD,33.95,SOFT,29.67,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0309.jpg,70,MODERATE,892.54,SHARP,85.95,NORMAL,63.36,GOOD,35.52,SOFT,29.88,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0310.jpg,70,MODERATE,908.43,SHARP,87.65,NORMAL,64.36,GOOD,36.06,SOFT,30.14,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0311.jpg,70,MODERATE,901.87,SHARP,87.53,NORMAL,64.01,GOOD,35.78,SOFT,30.03,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0312.jpg,70,MODERATE,926.29,SHARP,91.15,NORMAL,66.8,GOOD,36.04,SOFT,30.44,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0313.jpg,70,MODERATE,902.32,SHARP,87.85,NORMAL,65.38,GOOD,35.44,SOFT,30.04,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0314.jpg,70,MODERATE,888.96,SHARP,81.63,NORMAL,60.88,GOOD,36.89,SOFT,29.82,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0315.jpg,70,MODERATE,903.76,SHARP,84.3,NORMAL,62.44,GOOD,37.59,SOFT,30.06,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0316.jpg,70,MODERATE,920.91,SHARP,88.4,NORMAL,64.55,GOOD,37.71,SOFT,30.35,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0317.jpg,70,MODERATE,926.87,SHARP,92.5,NORMAL,67.7,GOOD,36.59,SOFT,30.44,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0318.jpg,70,MODERATE,928.39,SHARP,91.92,NORMAL,67.36,GOOD,36.13,SOFT,30.47,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0319.jpg,70,MODERATE,1198.82,SHARP,77.62,NORMAL,60.56,GOOD,48.2,SOFT,34.62,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0320.jpg,70,MODERATE,1282.22,SHARP,77.8,NORMAL,60.71,GOOD,49.51,SOFT,35.81,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0321.jpg,70,MODERATE,1256.08,SHARP,77.83,NORMAL,60.72,GOOD,49.26,SOFT,35.44,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0322.jpg,70,MODERATE,1230.36,SHARP,77.97,NORMAL,60.83,GOOD,49.05,SOFT,35.08,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0323.jpg,70,MODERATE,1180.43,SHARP,78.16,NORMAL,61.04,GOOD,48.52,SOFT,34.36,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0324.jpg,70,MODERATE,1128.96,SHARP,78.39,NORMAL,61.3,GOOD,47.92,SOFT,33.6,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0325.jpg,70,MODERATE,1081.05,SHARP,78.68,NORMAL,61.67,GOOD,47.44,SOFT,32.88,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0326.jpg,70,MODERATE,1036.4,SHARP,78.94,NORMAL,62.02,GOOD,46.87,SOFT,32.19,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0327.jpg,70,MODERATE,993.48,SHARP,79.13,NORMAL,62.25,GOOD,46.41,SOFT,31.52,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0328.jpg,70,MODERATE,954.66,SHARP,79.35,NORMAL,62.49,GOOD,45.9,SOFT,30.9,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0329.jpg,70,MODERATE,910.76,SHARP,79.57,NORMAL,62.76,GOOD,45.38,SOFT,30.18,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0330.jpg,70,MODERATE,864.57,SHARP,79.74,NORMAL,62.94,GOOD,44.77,SOFT,29.4,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0331.jpg,70,MODERATE,826.08,SHARP,79.79,NORMAL,63.07,GOOD,44.56,SOFT,28.74,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0332.jpg,70,MODERATE,769.95,SHARP,79.63,NORMAL,62.99,GOOD,43.98,SOFT,27.75,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0333.jpg,70,MODERATE,768.88,SHARP,79.51,NORMAL,62.96,GOOD,43.74,SOFT,27.73,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0334.jpg,70,MODERATE,769.01,SHARP,79.35,NORMAL,62.99,GOOD,43.68,SOFT,27.73,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0335.jpg,70,MODERATE,789.24,SHARP,79.07,NORMAL,62.85,GOOD,44.24,SOFT,28.09,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0336.jpg,70,MODERATE,790.21,SHARP,78.99,NORMAL,62.79,GOOD,44.31,SOFT,28.11,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0337.jpg,70,MODERATE,790.98,SHARP,78.96,NORMAL,62.77,GOOD,44.29,SOFT,28.12,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0338.jpg,70,MODERATE,791.08,SHARP,79.02,NORMAL,62.77,GOOD,44.26,SOFT,28.13,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0339.jpg,70,MODERATE,791.8,SHARP,79.06,NORMAL,62.78,GOOD,44.23,SOFT,28.14,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0340.jpg,70,MODERATE,791.88,SHARP,79.11,NORMAL,62.82,GOOD,44.19,SOFT,28.14,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0341.jpg,70,MODERATE,791.58,SHARP,79.12,NORMAL,62.82,GOOD,44.13,SOFT,28.13,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0342.jpg,70,MODERATE,786.32,SHARP,79.28,NORMAL,63.0,GOOD,43.95,SOFT,28.04,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0343.jpg,70,MODERATE,787.21,SHARP,79.31,NORMAL,63.04,GOOD,43.95,SOFT,28.06,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0344.jpg,70,MODERATE,786.79,SHARP,79.36,NORMAL,63.11,GOOD,43.95,SOFT,28.05,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0345.jpg,70,MODERATE,776.92,SHARP,79.66,NORMAL,63.49,GOOD,43.85,SOFT,27.87,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0346.jpg,70,MODERATE,773.97,SHARP,79.53,NORMAL,63.25,GOOD,43.75,SOFT,27.82,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0347.jpg,70,MODERATE,769.79,SHARP,79.1,NORMAL,62.75,GOOD,43.5,SOFT,27.75,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0348.jpg,70,MODERATE,771.31,SHARP,79.04,NORMAL,62.83,GOOD,43.71,SOFT,27.77,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0349.jpg,70,MODERATE,767.93,SHARP,78.76,NORMAL,62.54,GOOD,43.36,SOFT,27.71,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0350.jpg,70,MODERATE,640.44,SHARP,72.55,NORMAL,57.18,GOOD,38.02,SOFT,25.31,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson013_x264,motion_0351.jpg,55,MODERATE,517.42,SHARP,65.86,DARK,51.91,GOOD,33.48,SOFT,22.75,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
Arson013_x264,motion_0352.jpg,55,MODERATE,408.21,SHARP,58.9,DARK,46.49,GOOD,29.31,SOFT,20.2,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
